start_date,end_date,value,device
2024-07-07 23:46:54+01:00,2024-07-07 23:46:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-07 23:47:07+01:00,2024-07-08 02:30:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 02:30:10+01:00,2024-07-08 02:56:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 02:56:17+01:00,2024-07-08 03:07:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 03:47:41+01:00,2024-07-08 03:49:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 03:49:15+01:00,2024-07-08 03:58:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 03:59:46+01:00,2024-07-08 04:00:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:00:38+01:00,2024-07-08 04:16:37+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:16:47+01:00,2024-07-08 04:39:17+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:39:39+01:00,2024-07-08 04:40:09+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:40:23+01:00,2024-07-08 04:40:44+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:41:16+01:00,2024-07-08 04:42:50+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:44:55+01:00,2024-07-08 04:46:35+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:47:46+01:00,2024-07-08 04:52:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:52:31+01:00,2024-07-08 04:52:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:53:10+01:00,2024-07-08 04:56:56+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:57:00+01:00,2024-07-08 04:58:56+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 04:59:25+01:00,2024-07-08 05:11:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 05:12:18+01:00,2024-07-08 05:15:22+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 05:15:24+01:00,2024-07-08 05:15:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 05:15:33+01:00,2024-07-08 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-08 22:00:00+01:00,2024-07-09 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-09 22:00:00+01:00,2024-07-10 00:03:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-10 00:03:14+01:00,2024-07-10 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-10 23:15:02+01:00,2024-07-11 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-11 23:12:37+01:00,2024-07-12 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-14 23:06:46+01:00,2024-07-15 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-15 22:29:48+01:00,2024-07-16 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-16 23:29:58+01:00,2024-07-16 23:40:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-16 23:41:05+01:00,2024-07-16 23:41:24+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-16 23:41:40+01:00,2024-07-16 23:50:31+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-16 23:50:53+01:00,2024-07-16 23:52:37+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-16 23:54:29+01:00,2024-07-17 00:40:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 00:41:11+01:00,2024-07-17 00:43:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 00:44:07+01:00,2024-07-17 01:03:21+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:03:51+01:00,2024-07-17 01:04:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:04:04+01:00,2024-07-17 01:04:08+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:04:08+01:00,2024-07-17 01:04:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:04:55+01:00,2024-07-17 01:07:26+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:08:11+01:00,2024-07-17 01:09:26+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:09:32+01:00,2024-07-17 01:12:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:14:16+01:00,2024-07-17 01:17:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 01:18:33+01:00,2024-07-17 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-17 22:00:00+01:00,2024-07-18 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-18 22:47:05+01:00,2024-07-19 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-21 22:00:00+01:00,2024-07-22 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-22 22:00:00+01:00,2024-07-23 00:45:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-07-23 00:45:49+01:00,2024-07-23 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-09-24 06:54:42+01:00,2024-09-24 07:00:12+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 07:00:12+01:00,2024-09-24 07:03:42+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-09-24 07:03:42+01:00,2024-09-24 07:47:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 07:47:42+01:00,2024-09-24 07:49:42+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-09-24 07:49:42+01:00,2024-09-24 07:51:12+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 07:51:12+01:00,2024-09-24 08:05:42+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-09-24 08:05:42+01:00,2024-09-24 08:24:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 08:24:42+01:00,2024-09-24 08:39:12+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-09-24 08:39:12+01:00,2024-09-24 08:39:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 08:39:42+01:00,2024-09-24 08:40:12+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-09-24 08:40:12+01:00,2024-09-24 08:44:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 08:44:42+01:00,2024-09-24 08:49:12+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-09-24 08:49:12+01:00,2024-09-24 09:30:12+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 09:30:12+01:00,2024-09-24 09:40:12+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-09-24 09:40:12+01:00,2024-09-24 09:40:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 09:40:42+01:00,2024-09-24 09:43:12+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-09-24 09:43:12+01:00,2024-09-24 10:02:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 10:02:42+01:00,2024-09-24 10:03:12+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-09-24 10:03:12+01:00,2024-09-24 10:29:12+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-09-24 10:29:12+01:00,2024-09-24 10:30:42+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-09-24 10:30:42+01:00,2024-09-24 10:32:42+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-04 13:47:32+01:00,2024-10-04 14:16:02+01:00,HKCategoryValueSleepAnalysisAsleepUnspecified,Apple Watch
2024-10-04 14:16:02+01:00,2024-10-04 14:17:32+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-04 14:17:32+01:00,2024-10-04 14:50:32+01:00,HKCategoryValueSleepAnalysisAsleepUnspecified,Apple Watch
2024-10-04 14:50:32+01:00,2024-10-04 14:54:32+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-04 14:54:32+01:00,2024-10-04 15:11:32+01:00,HKCategoryValueSleepAnalysisAsleepUnspecified,Apple Watch
2024-10-04 15:11:32+01:00,2024-10-04 15:12:32+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-04 15:12:32+01:00,2024-10-04 15:16:02+01:00,HKCategoryValueSleepAnalysisAsleepUnspecified,Apple Watch
2024-10-30 01:07:11+01:00,2024-10-30 01:25:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 01:25:11+01:00,2024-10-30 01:45:41+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-30 01:45:41+01:00,2024-10-30 02:01:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 02:01:41+01:00,2024-10-30 02:24:11+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 02:24:11+01:00,2024-10-30 02:26:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 02:26:11+01:00,2024-10-30 03:01:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 03:01:41+01:00,2024-10-30 03:11:41+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-30 03:11:41+01:00,2024-10-30 03:16:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 03:16:11+01:00,2024-10-30 03:45:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 03:45:11+01:00,2024-10-30 03:54:11+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 03:54:11+01:00,2024-10-30 03:55:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 03:55:11+01:00,2024-10-30 03:56:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 03:56:41+01:00,2024-10-30 04:02:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 04:02:41+01:00,2024-10-30 04:07:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 04:07:11+01:00,2024-10-30 04:49:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 04:49:11+01:00,2024-10-30 04:50:41+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 04:50:41+01:00,2024-10-30 04:53:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 04:53:11+01:00,2024-10-30 04:54:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 04:54:11+01:00,2024-10-30 05:02:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 05:02:41+01:00,2024-10-30 05:03:41+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 05:03:41+01:00,2024-10-30 05:04:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 05:04:41+01:00,2024-10-30 05:18:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 05:18:11+01:00,2024-10-30 05:33:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 05:33:41+01:00,2024-10-30 05:34:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 05:34:11+01:00,2024-10-30 06:00:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 06:00:11+01:00,2024-10-30 06:15:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 06:15:41+01:00,2024-10-30 06:17:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 06:17:41+01:00,2024-10-30 06:20:11+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 06:20:11+01:00,2024-10-30 06:53:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 06:53:11+01:00,2024-10-30 06:56:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 06:56:41+01:00,2024-10-30 06:57:41+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 06:57:41+01:00,2024-10-30 06:58:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 06:58:11+01:00,2024-10-30 06:59:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 06:59:41+01:00,2024-10-30 07:02:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 07:02:11+01:00,2024-10-30 07:04:11+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-30 07:04:11+01:00,2024-10-30 07:05:41+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-30 07:05:41+01:00,2024-10-30 07:07:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-30 07:07:41+01:00,2024-10-30 07:09:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 00:16:50+01:00,2024-10-31 00:32:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 00:32:50+01:00,2024-10-31 00:50:20+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-31 00:50:20+01:00,2024-10-31 00:52:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 00:52:20+01:00,2024-10-31 00:57:20+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-31 00:57:20+01:00,2024-10-31 01:09:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 01:09:20+01:00,2024-10-31 01:11:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 01:11:50+01:00,2024-10-31 01:15:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 01:15:20+01:00,2024-10-31 01:23:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 01:23:50+01:00,2024-10-31 01:27:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 01:27:50+01:00,2024-10-31 01:41:20+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 01:41:20+01:00,2024-10-31 01:42:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 01:42:50+01:00,2024-10-31 01:55:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 01:55:50+01:00,2024-10-31 01:57:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 01:57:50+01:00,2024-10-31 02:00:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 02:00:20+01:00,2024-10-31 02:03:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 02:03:50+01:00,2024-10-31 02:04:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 02:04:20+01:00,2024-10-31 02:05:20+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 02:05:20+01:00,2024-10-31 02:31:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 02:31:50+01:00,2024-10-31 02:39:20+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-31 02:39:20+01:00,2024-10-31 03:00:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 03:00:50+01:00,2024-10-31 03:01:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 03:01:50+01:00,2024-10-31 03:19:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 03:19:50+01:00,2024-10-31 03:20:20+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 03:20:20+01:00,2024-10-31 03:21:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 03:21:20+01:00,2024-10-31 03:24:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 03:24:50+01:00,2024-10-31 03:38:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 03:38:50+01:00,2024-10-31 03:51:20+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 03:51:20+01:00,2024-10-31 03:52:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 03:52:50+01:00,2024-10-31 04:06:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 04:06:50+01:00,2024-10-31 04:11:20+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 04:11:20+01:00,2024-10-31 04:12:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 04:12:20+01:00,2024-10-31 04:13:20+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 04:13:20+01:00,2024-10-31 04:36:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 04:36:20+01:00,2024-10-31 04:56:50+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-31 04:56:50+01:00,2024-10-31 04:57:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 04:57:20+01:00,2024-10-31 04:59:20+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 04:59:20+01:00,2024-10-31 05:09:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 05:09:50+01:00,2024-10-31 05:10:20+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 05:10:20+01:00,2024-10-31 05:19:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 05:19:20+01:00,2024-10-31 05:22:20+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 05:22:20+01:00,2024-10-31 05:22:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 05:22:50+01:00,2024-10-31 05:34:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 21:42:59+01:00,2024-10-31 22:00:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 22:00:29+01:00,2024-10-31 22:06:59+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-31 22:06:59+01:00,2024-10-31 22:35:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 22:35:29+01:00,2024-10-31 22:46:29+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-10-31 22:46:29+01:00,2024-10-31 22:51:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 22:51:29+01:00,2024-10-31 23:04:59+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-10-31 23:04:59+01:00,2024-10-31 23:05:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 23:05:29+01:00,2024-10-31 23:06:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 23:06:29+01:00,2024-10-31 23:07:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 23:07:29+01:00,2024-10-31 23:32:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 23:32:29+01:00,2024-10-31 23:36:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-10-31 23:36:29+01:00,2024-10-31 23:52:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-10-31 23:52:29+01:00,2024-11-01 00:00:29+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-01 00:00:29+01:00,2024-11-01 00:08:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 00:08:29+01:00,2024-11-01 00:22:59+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-01 00:22:59+01:00,2024-11-01 00:31:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 00:31:29+01:00,2024-11-01 00:58:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 00:58:59+01:00,2024-11-01 01:06:29+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-01 01:06:29+01:00,2024-11-01 01:13:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 01:13:29+01:00,2024-11-01 01:15:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 01:15:29+01:00,2024-11-01 01:39:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 01:39:29+01:00,2024-11-01 01:48:29+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-01 01:48:29+01:00,2024-11-01 01:49:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 01:49:29+01:00,2024-11-01 02:01:29+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-01 02:01:29+01:00,2024-11-01 02:04:59+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 02:04:59+01:00,2024-11-01 02:07:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 02:07:59+01:00,2024-11-01 02:10:29+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-01 02:10:29+01:00,2024-11-01 02:20:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 02:20:29+01:00,2024-11-01 02:28:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 02:28:59+01:00,2024-11-01 02:31:59+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 02:31:59+01:00,2024-11-01 02:35:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 02:35:59+01:00,2024-11-01 02:36:59+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 02:36:59+01:00,2024-11-01 03:37:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 03:37:59+01:00,2024-11-01 03:39:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 03:39:29+01:00,2024-11-01 03:43:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 03:43:59+01:00,2024-11-01 03:52:29+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-01 03:52:29+01:00,2024-11-01 03:58:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 03:58:29+01:00,2024-11-01 03:59:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 03:59:59+01:00,2024-11-01 04:01:29+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 04:01:29+01:00,2024-11-01 04:13:59+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-01 04:13:59+01:00,2024-11-01 04:15:59+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-01 04:15:59+01:00,2024-11-01 04:46:29+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 01:30:53+01:00,2024-11-02 01:49:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 01:49:53+01:00,2024-11-02 01:58:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-02 01:58:23+01:00,2024-11-02 02:00:23+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 02:00:23+01:00,2024-11-02 02:11:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 02:11:53+01:00,2024-11-02 02:15:23+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 02:15:23+01:00,2024-11-02 02:34:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 02:34:23+01:00,2024-11-02 02:34:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 02:34:53+01:00,2024-11-02 02:48:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 02:48:23+01:00,2024-11-02 03:04:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-02 03:04:23+01:00,2024-11-02 03:10:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 03:10:53+01:00,2024-11-02 03:12:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-02 03:12:23+01:00,2024-11-02 03:38:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 03:38:23+01:00,2024-11-02 03:39:23+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 03:39:23+01:00,2024-11-02 03:45:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 03:45:23+01:00,2024-11-02 04:04:53+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-02 04:04:53+01:00,2024-11-02 04:11:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 04:11:53+01:00,2024-11-02 04:19:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 04:19:53+01:00,2024-11-02 04:21:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 04:21:53+01:00,2024-11-02 04:52:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 04:52:23+01:00,2024-11-02 05:01:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-02 05:01:23+01:00,2024-11-02 05:01:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 05:01:53+01:00,2024-11-02 05:02:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 05:02:53+01:00,2024-11-02 05:31:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 05:31:53+01:00,2024-11-02 05:33:23+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-02 05:33:23+01:00,2024-11-02 05:59:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-02 05:59:23+01:00,2024-11-02 06:11:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
